setup_date,breakout_date,ticker,company_name,setup_high,setup_close,breakout_open,breakout_high,breakout_close,entry_price,exit_price,success_binary,return_percentage,setup_mpi,setup_mpi_velocity,setup_mpi_trend,setup_ibs,setup_crt_velocity,setup_higher_hl,setup_valid_crt,setup_vw_range_percentile
2025-05-29,2025-05-30,A17U.SI,CapLand Ascendas REIT,2.5653,2.5361,2.5458,2.575,2.575,2.5653,2.575,1,0.003788,0.4,0.0,Flat,0.5714,0.24,0,1,1.0
2025-06-04,2025-06-05,A17U.SI,CapLand Ascendas REIT,2.5606,2.5506,2.5606,2.5705,2.5705,2.5606,2.5705,1,0.003891,0.5,0.0,Flat,0.5,0.24,0,0,0.32
2025-06-10,2025-06-11,A17U.SI,CapLand Ascendas REIT,2.5705,2.5705,2.5705,2.6004,2.5905,2.5705,2.5905,1,0.007752,0.5,0.0,Flat,1.0,0.24,0,0,0.12
2025-06-11,2025-06-12,A17U.SI,CapLand Ascendas REIT,2.6004,2.5905,2.6004,2.6104,2.5905,2.6004,2.5905,0,-0.003831,0.6,0.1,Expanding,0.8,0.24,0,0,0.68
2025-06-16,2025-06-17,A17U.SI,CapLand Ascendas REIT,2.6004,2.5905,2.5905,2.6303,2.6303,2.6004,2.6303,1,0.011494,0.6,0.0,Flat,0.5,0.24,1,0,0.06
2025-06-17,2025-06-18,A17U.SI,CapLand Ascendas REIT,2.6303,2.6303,2.6204,2.6403,2.6303,2.6303,2.6303,0,0.0,0.6,0.0,Flat,1.0,0.24,1,0,0.48
2025-06-18,2025-06-19,A17U.SI,CapLand Ascendas REIT,2.6403,2.6303,2.6204,2.6502,2.6303,2.6403,2.6303,0,-0.003774,0.5,-0.1,Contracting,0.6667,0.24,1,0,0.46
2025-06-24,2025-06-25,A17U.SI,CapLand Ascendas REIT,2.6303,2.6104,2.6204,2.6403,2.6204,2.6303,2.6204,0,-0.003788,0.4,0.0,Flat,0.5,0.24,1,0,0.5
2025-06-25,2025-06-26,A17U.SI,CapLand Ascendas REIT,2.6403,2.6204,2.6204,2.6502,2.6502,2.6403,2.6502,1,0.003774,0.4,0.0,Flat,0.3333,0.24,1,0,0.2
2025-06-27,2025-06-30,A17U.SI,CapLand Ascendas REIT,2.6901,2.6801,2.6702,2.6901,2.6702,2.6901,2.6702,0,-0.007407,0.5,0.0,Flat,0.75,0.24,1,0,0.88
2025-07-01,2025-07-02,A17U.SI,CapLand Ascendas REIT,2.6801,2.6602,2.6602,2.72,2.72,2.6801,2.72,1,0.01487,0.4,-0.1,Contracting,0.0,0.24,0,0,0.14
2025-07-02,2025-07-03,A17U.SI,CapLand Ascendas REIT,2.72,2.72,2.71,2.7499,2.7399,2.72,2.7399,1,0.007326,0.5,0.1,Expanding,1.0,0.24,1,0,0.94
2025-07-04,2025-07-07,A17U.SI,CapLand Ascendas REIT,2.7399,2.7299,2.7299,2.7399,2.71,2.7399,2.71,0,-0.010909,0.6,0.0,Flat,0.75,0.24,0,0,0.62
2025-07-09,2025-07-10,A17U.SI,CapLand Ascendas REIT,2.71,2.6901,2.71,2.7299,2.7001,2.71,2.7001,0,-0.003676,0.5,0.0,Flat,0.3333,0.24,0,0,0.28
2025-07-11,2025-07-14,A17U.SI,CapLand Ascendas REIT,2.72,2.7001,2.7001,2.7399,2.7299,2.72,2.7299,1,0.003663,0.4,-0.1,Contracting,0.3333,0.24,0,0,0.18
2025-07-15,2025-07-16,A17U.SI,CapLand Ascendas REIT,2.7399,2.7399,2.7299,2.7698,2.7698,2.7399,2.7698,1,0.010909,0.6,0.1,Expanding,1.0,0.3,0,1,0.08
2025-07-18,2025-07-21,A17U.SI,CapLand Ascendas REIT,2.7798,2.7499,2.7598,2.7897,2.7897,2.7798,2.7897,1,0.003584,0.5,0.0,Flat,0.0,0.3,0,1,0.26
2025-07-21,2025-07-22,A17U.SI,CapLand Ascendas REIT,2.7897,2.7897,2.7897,2.7997,2.7897,2.7897,2.7897,0,0.0,0.6,0.1,Expanding,1.0,0.3,1,0,0.26
2025-07-24,2025-07-25,A17U.SI,CapLand Ascendas REIT,2.7997,2.7897,2.7798,2.7997,2.7798,2.7997,2.7798,0,-0.007117,0.4,-0.1,Contracting,0.5,0.3,0,0,0.2
2025-07-25,2025-07-28,A17U.SI,CapLand Ascendas REIT,2.7997,2.7798,2.7897,2.8196,2.7997,2.7997,2.7997,1,0.0,0.4,0.0,Flat,0.0,0.3,1,0,0.24
2025-07-29,2025-07-30,A17U.SI,CapLand Ascendas REIT,2.8097,2.8097,2.8097,2.8595,2.8495,2.8097,2.8495,1,0.014184,0.4,0.0,Flat,1.0,0.36,0,1,0.18
2025-08-01,2025-08-04,A17U.SI,CapLand Ascendas REIT,2.7798,2.7299,2.7399,2.8097,2.7897,2.7798,2.7897,1,0.003584,0.4,0.0,Flat,0.0,0.36,0,1,0.84
2025-08-12,2025-08-13,A17U.SI,CapLand Ascendas REIT,2.71,2.68,2.71,2.75,2.73,2.71,2.73,1,0.00738,0.3,-0.1,Contracting,0.0,0.08,0,0,0.46
2025-08-15,2025-08-18,A17U.SI,CapLand Ascendas REIT,2.71,2.69,2.69,2.72,2.68,2.71,2.68,0,-0.01107,0.3,0.0,Flat,0.5,0.08,0,0,0.72
2025-08-19,2025-08-20,A17U.SI,CapLand Ascendas REIT,2.71,2.7,2.7,2.72,2.68,2.71,2.68,0,-0.01107,0.3,0.1,Expanding,0.8,0.08,0,0,0.6
2025-08-28,2025-08-29,A17U.SI,CapLand Ascendas REIT,2.72,2.7,2.71,2.75,2.72,2.72,2.72,0,0.0,0.2,0.0,Flat,0.0,0.5,0,1,0.02
2025-08-29,2025-09-01,A17U.SI,CapLand Ascendas REIT,2.75,2.72,2.72,2.76,2.76,2.75,2.76,1,0.003636,0.3,0.1,Expanding,0.25,0.5,1,1,0.36
2025-09-01,2025-09-02,A17U.SI,CapLand Ascendas REIT,2.76,2.76,2.75,2.77,2.75,2.76,2.75,0,-0.003623,0.4,0.1,Expanding,1.0,0.2,0,1,0.56
2025-09-05,2025-09-08,A17U.SI,CapLand Ascendas REIT,2.78,2.77,2.78,2.82,2.8,2.78,2.8,1,0.007194,0.5,0.1,Expanding,0.6667,0.2,0,1,0.26
2025-09-10,2025-09-11,A17U.SI,CapLand Ascendas REIT,2.81,2.8,2.81,2.84,2.82,2.81,2.82,1,0.003559,0.6,0.1,Expanding,0.75,0.26,0,1,0.54
2025-09-12,2025-09-15,A17U.SI,CapLand Ascendas REIT,2.86,2.84,2.85,2.87,2.85,2.86,2.85,0,-0.003497,0.7,0.0,Flat,0.0,0.26,1,1,0.14
2025-09-17,2025-09-18,A17U.SI,CapLand Ascendas REIT,2.83,2.81,2.81,2.84,2.79,2.83,2.79,0,-0.014134,0.6,-0.1,Contracting,0.3333,0.52,0,1,0.46
2024-01-05,2024-01-08,C38U.SI,CapLand IntCom T,1.7977,1.7977,1.7977,1.8156,1.7977,1.7977,1.7977,0,0.0,0.6,0.1,Expanding,1.0,0.313978,0,0,0.46
2024-01-10,2024-01-11,C38U.SI,CapLand IntCom T,1.7888,1.7709,1.7619,1.8156,1.8156,1.7888,1.8156,1,0.015,0.4,0.0,Flat,0.5,0.313978,0,0,0.82
2024-01-12,2024-01-15,C38U.SI,CapLand IntCom T,1.8156,1.7977,1.7977,1.8245,1.8066,1.8156,1.8066,0,-0.004926,0.3,-0.1,Contracting,0.3333,0.313978,0,0,0.2
2024-01-19,2024-01-22,C38U.SI,CapLand IntCom T,1.7709,1.753,1.7619,1.7798,1.7709,1.7709,1.7709,0,-0.0,0.2,-0.1,Contracting,0.3333,0.313978,0,0,0.58
2024-01-23,2024-01-24,C38U.SI,CapLand IntCom T,1.7977,1.7798,1.7798,1.8066,1.7977,1.7977,1.7977,1,0.0,0.4,0.1,Expanding,0.5,0.313978,1,0,0.74
2024-01-26,2024-01-29,C38U.SI,CapLand IntCom T,1.7709,1.753,1.7619,1.7798,1.753,1.7709,1.753,0,-0.010101,0.4,0.0,Flat,0.5,0.313978,0,0,0.68
2024-01-29,2024-01-30,C38U.SI,CapLand IntCom T,1.7798,1.753,1.7619,1.7798,1.7619,1.7798,1.7619,0,-0.01005,0.3,-0.1,Contracting,0.4,0.16,0,1,0.84
2024-01-30,2024-01-31,C38U.SI,CapLand IntCom T,1.7798,1.7619,1.7709,1.8156,1.7977,1.7798,1.7977,1,0.01005,0.4,0.1,Expanding,0.3333,0.16,1,1,0.34
2024-02-05,2024-02-06,C38U.SI,CapLand IntCom T,1.7798,1.753,1.753,1.7888,1.7709,1.7798,1.7709,0,-0.005025,0.5,-0.1,Contracting,0.25,0.26,0,1,0.68
2024-02-09,2024-02-13,C38U.SI,CapLand IntCom T,1.7798,1.7709,1.7709,1.7888,1.7798,1.7798,1.7798,1,0.0,0.5,0.0,Flat,0.75,0.26,0,1,0.24
2024-02-14,2024-02-15,C38U.SI,CapLand IntCom T,1.7746,1.7562,1.7562,1.7746,1.7654,1.7746,1.7654,0,-0.005181,0.5,-0.1,Contracting,0.6667,0.26,0,1,0.88
2024-02-15,2024-02-16,C38U.SI,CapLand IntCom T,1.7746,1.7654,1.7654,1.8114,1.8022,1.7746,1.8022,1,0.015544,0.5,0.0,Flat,0.75,0.26,1,1,0.5
2024-02-16,2024-02-19,C38U.SI,CapLand IntCom T,1.8114,1.8022,1.793,1.8206,1.8022,1.8114,1.8022,0,-0.005076,0.6,0.1,Expanding,0.8571,0.26,1,1,0.86
2024-02-19,2024-02-20,C38U.SI,CapLand IntCom T,1.8206,1.8022,1.8022,1.8206,1.8114,1.8206,1.8114,0,-0.00505,0.5,-0.1,Contracting,0.5,0.26,1,0,0.24
2024-02-20,2024-02-21,C38U.SI,CapLand IntCom T,1.8206,1.8114,1.8022,1.839,1.793,1.8206,1.793,0,-0.015151,0.6,0.1,Expanding,0.6667,0.26,1,0,0.14
2024-02-22,2024-02-23,C38U.SI,CapLand IntCom T,1.8206,1.8206,1.8114,1.8206,1.793,1.8206,1.793,0,-0.015151,0.5,0.0,Flat,1.0,0.26,0,0,0.3
2024-02-28,2024-02-29,C38U.SI,CapLand IntCom T,1.7746,1.747,1.7562,1.8114,1.8022,1.7746,1.8022,1,0.015544,0.4,0.0,Flat,0.25,0.26,0,0,0.42
2024-03-05,2024-03-06,C38U.SI,CapLand IntCom T,1.7746,1.747,1.747,1.7838,1.7746,1.7746,1.7746,1,0.0,0.2,-0.1,Contracting,0.25,0.26,0,0,0.2
2024-03-07,2024-03-08,C38U.SI,CapLand IntCom T,1.7838,1.747,1.7654,1.8206,1.8022,1.7838,1.8022,1,0.010309,0.2,-0.1,Contracting,0.0,0.26,0,0,0.14
2024-03-11,2024-03-12,C38U.SI,CapLand IntCom T,1.8022,1.793,1.793,1.8114,1.8022,1.8022,1.8022,0,-0.0,0.3,0.0,Flat,0.6667,0.26,0,0,0.02
2024-03-19,2024-03-20,C38U.SI,CapLand IntCom T,1.7746,1.7562,1.7562,1.793,1.7746,1.7746,1.7746,1,0.0,0.4,0.0,Flat,0.3333,0.26,0,0,0.26
2024-03-21,2024-03-22,C38U.SI,CapLand IntCom T,1.8298,1.8206,1.8114,1.8298,1.8114,1.8298,1.8114,0,-0.01005,0.5,0.1,Expanding,0.75,0.26,1,0,0.8
2024-03-22,2024-03-25,C38U.SI,CapLand IntCom T,1.8298,1.8114,1.8206,1.839,1.8114,1.8298,1.8114,0,-0.01005,0.4,-0.1,Contracting,0.3333,0.26,1,0,0.36
2024-03-26,2024-03-27,C38U.SI,CapLand IntCom T,1.839,1.8206,1.8206,1.839,1.8298,1.839,1.8298,0,-0.005,0.4,0.0,Flat,0.6,0.26,0,0,0.6
2024-03-28,2024-04-01,C38U.SI,CapLand IntCom T,1.839,1.8206,1.8206,1.839,1.8298,1.839,1.8298,0,-0.005,0.4,-0.1,Contracting,0.3333,0.26,0,0,0.18
2024-04-05,2024-04-08,C38U.SI,CapLand IntCom T,1.8114,1.8114,1.8114,1.8206,1.8114,1.8114,1.8114,0,0.0,0.4,-0.1,Contracting,1.0,0.26,0,0,0.06
2024-04-08,2024-04-09,C38U.SI,CapLand IntCom T,1.8206,1.8114,1.8206,1.8298,1.8114,1.8206,1.8114,0,-0.005051,0.4,0.0,Flat,0.6667,0.28,0,1,0.34
2024-04-18,2024-04-19,C38U.SI,CapLand IntCom T,1.7287,1.7103,1.7103,1.747,1.7287,1.7287,1.7287,1,0.0,0.2,0.1,Expanding,0.6,0.04,0,1,0.96
2024-04-22,2024-04-23,C38U.SI,CapLand IntCom T,1.747,1.7195,1.7287,1.7746,1.7654,1.747,1.7654,1,0.010526,0.2,0.0,Flat,0.4,0.04,0,0,0.74
2024-04-26,2024-04-29,C38U.SI,CapLand IntCom T,1.8114,1.8022,1.8022,1.8206,1.8022,1.8114,1.8022,0,-0.005076,0.4,0.0,Flat,0.6667,0.04,0,0,0.44
2024-04-29,2024-04-30,C38U.SI,CapLand IntCom T,1.8206,1.8022,1.8114,1.8298,1.8022,1.8206,1.8022,0,-0.010101,0.4,0.0,Flat,0.3333,0.04,1,0,0.26
2024-05-02,2024-05-03,C38U.SI,CapLand IntCom T,1.8114,1.8022,1.8022,1.8114,1.7746,1.8114,1.7746,0,-0.020305,0.4,0.0,Flat,0.6667,0.04,0,0,0.24
2024-05-08,2024-05-09,C38U.SI,CapLand IntCom T,1.793,1.7838,1.7838,1.793,1.793,1.793,1.793,1,0.0,0.2,0.0,Flat,0.5,0.04,0,0,0.16
2024-06-06,2024-06-07,C38U.SI,CapLand IntCom T,1.839,1.8298,1.839,1.8482,1.839,1.839,1.839,0,-0.0,0.3,0.0,Flat,0.5,0.08,0,1,0.1
2024-06-14,2024-06-18,C38U.SI,CapLand IntCom T,1.8114,1.7838,1.793,1.8114,1.8022,1.8114,1.8022,0,-0.005076,0.4,-0.1,Contracting,0.25,0.14,0,1,0.56
2024-06-21,2024-06-24,C38U.SI,CapLand IntCom T,1.793,1.7838,1.7838,1.8022,1.793,1.793,1.793,1,0.0,0.4,0.1,Expanding,0.6667,0.14,0,1,0.64
2024-06-24,2024-06-25,C38U.SI,CapLand IntCom T,1.8022,1.793,1.7838,1.8114,1.8114,1.8022,1.8114,1,0.005102,0.4,0.0,Flat,0.75,0.14,1,0,0.44
2024-06-27,2024-06-28,C38U.SI,CapLand IntCom T,1.8022,1.793,1.7838,1.8206,1.8206,1.8022,1.8206,1,0.010204,0.5,0.0,Flat,0.6667,0.14,0,0,0.62
2024-07-02,2024-07-03,C38U.SI,CapLand IntCom T,1.8206,1.8114,1.8206,1.8298,1.8114,1.8206,1.8114,0,-0.005051,0.5,0.0,Flat,0.5,0.14,0,0,0.16
2024-07-03,2024-07-04,C38U.SI,CapLand IntCom T,1.8298,1.8114,1.8206,1.8298,1.8298,1.8298,1.8298,1,0.0,0.5,0.0,Flat,0.3333,0.14,0,0,0.64
2024-07-04,2024-07-05,C38U.SI,CapLand IntCom T,1.8298,1.8298,1.8298,1.839,1.839,1.8298,1.839,1,0.005025,0.6,0.1,Expanding,1.0,0.14,1,0,0.36
2024-07-05,2024-07-08,C38U.SI,CapLand IntCom T,1.839,1.839,1.8298,1.839,1.8298,1.839,1.8298,0,-0.005,0.6,0.0,Flat,1.0,0.14,1,0,0.3
2024-07-09,2024-07-10,C38U.SI,CapLand IntCom T,1.839,1.8298,1.8298,1.8574,1.8482,1.839,1.8482,1,0.005,0.4,-0.1,Contracting,0.6667,0.14,0,0,0.8
2024-07-11,2024-07-12,C38U.SI,CapLand IntCom T,1.8942,1.8758,1.885,1.9585,1.9493,1.8942,1.9493,1,0.029126,0.6,0.1,Expanding,0.5,0.14,1,0,0.92
2024-07-16,2024-07-17,C38U.SI,CapLand IntCom T,1.9309,1.9217,1.9217,1.9401,1.9126,1.9309,1.9126,0,-0.009524,0.5,-0.1,Contracting,0.6667,0.14,0,0,0.2
2024-07-24,2024-07-25,C38U.SI,CapLand IntCom T,1.8942,1.8758,1.8758,1.8942,1.885,1.8942,1.885,0,-0.004854,0.3,-0.1,Contracting,0.3333,0.14,0,0,0.14
2024-07-26,2024-07-29,C38U.SI,CapLand IntCom T,1.8942,1.885,1.8942,1.9217,1.9034,1.8942,1.9034,1,0.004854,0.2,-0.1,Contracting,0.6667,0.14,0,0,0.1
2024-07-30,2024-07-31,C38U.SI,CapLand IntCom T,1.9126,1.9034,1.8942,1.9401,1.9126,1.9126,1.9126,1,0.0,0.3,0.0,Flat,0.5,0.7,0,1,0.34
2024-07-31,2024-08-01,C38U.SI,CapLand IntCom T,1.9401,1.9126,1.9309,1.9861,1.9677,1.9401,1.9677,1,0.014218,0.4,0.1,Expanding,0.5,0.7,0,1,0.96
2024-08-01,2024-08-02,C38U.SI,CapLand IntCom T,1.9861,1.9677,1.9493,1.9861,1.9585,1.9861,1.9585,0,-0.013889,0.5,0.1,Expanding,0.7143,0.7,1,1,0.98
2024-08-06,2024-08-07,C38U.SI,CapLand IntCom T,1.9034,1.8758,1.8666,1.9126,1.9034,1.9034,1.9034,0,-0.0,0.4,-0.1,Contracting,0.0,0.02,0,1,0.72
2024-08-07,2024-08-08,C38U.SI,CapLand IntCom T,1.9126,1.9034,1.8942,1.9401,1.9126,1.9126,1.9126,1,0.0,0.5,0.1,Expanding,0.8,0.02,0,1,0.74
2024-08-13,2024-08-14,C38U.SI,CapLand IntCom T,1.9493,1.9309,1.9401,1.9585,1.9585,1.9493,1.9585,1,0.004717,0.5,-0.1,Contracting,0.3333,0.02,1,0,0.3
2024-08-14,2024-08-15,C38U.SI,CapLand IntCom T,1.9585,1.9585,1.9585,1.9677,1.9309,1.9585,1.9309,0,-0.014085,0.6,0.1,Expanding,1.0,0.02,0,0,0.88
2024-08-21,2024-08-22,C38U.SI,CapLand IntCom T,1.9625,1.9625,1.953,2.0002,1.9813,1.9625,1.9813,1,0.009615,0.7,0.0,Flat,1.0,0.02,0,0,0.4
2024-08-28,2024-08-29,C38U.SI,CapLand IntCom T,2.0002,2.0002,2.0002,2.0096,2.0002,2.0002,2.0002,0,0.0,0.5,-0.1,Contracting,1.0,0.14,0,1,0.04
2024-08-30,2024-09-02,C38U.SI,CapLand IntCom T,2.0096,2.0002,1.995,2.0232,2.0044,2.0096,2.0044,0,-0.002589,0.4,-0.1,Contracting,0.75,0.14,0,1,0.8
2024-09-05,2024-09-06,C38U.SI,CapLand IntCom T,1.9762,1.9668,1.9668,2.0515,2.0138,1.9762,2.0138,1,0.019048,0.3,0.0,Flat,0.8,0.14,1,0,0.94
2024-09-09,2024-09-10,C38U.SI,CapLand IntCom T,2.0138,1.9856,2.0019,2.0209,2.0114,2.0138,2.0114,0,-0.001208,0.3,-0.1,Contracting,0.4,0.14,0,0,0.68
2024-09-10,2024-09-11,C38U.SI,CapLand IntCom T,2.0209,2.0114,2.0114,2.0591,2.04,2.0209,2.04,1,0.009434,0.4,0.1,Expanding,0.75,0.14,1,0,0.58
2024-09-12,2024-09-13,C38U.SI,CapLand IntCom T,2.0495,2.04,2.0305,2.0495,2.0305,2.0495,2.0305,0,-0.009302,0.5,0.0,Flat,0.6667,0.14,0,0,0.2
2024-09-13,2024-09-16,C38U.SI,CapLand IntCom T,2.0495,2.0305,2.04,2.0781,2.0686,2.0495,2.0686,1,0.009302,0.5,0.0,Flat,0.3333,0.14,1,0,0.38
2024-09-26,2024-09-27,C38U.SI,CapLand IntCom T,2.0495,2.04,2.0495,2.0591,2.0495,2.0495,2.0495,0,-0.0,0.4,0.1,Expanding,0.75,0.42,1,0,0.5
2024-09-27,2024-09-30,C38U.SI,CapLand IntCom T,2.0591,2.0495,2.0305,2.0591,2.0209,2.0591,2.0209,0,-0.018518,0.5,0.1,Expanding,0.6667,0.42,1,0,0.24
2024-10-01,2024-10-02,C38U.SI,CapLand IntCom T,2.0305,2.0305,2.0114,2.0591,2.04,2.0305,2.04,1,0.004695,0.5,0.1,Expanding,1.0,0.36,0,1,0.1
2024-10-03,2024-10-04,C38U.SI,CapLand IntCom T,2.0495,2.0305,2.0209,2.0591,2.0209,2.0495,2.0209,0,-0.013954,0.5,-0.1,Contracting,0.3333,0.36,0,1,0.12
2024-10-08,2024-10-09,C38U.SI,CapLand IntCom T,2.0209,2.0019,2.0114,2.0209,2.0209,2.0209,2.0209,1,0.0,0.4,-0.1,Contracting,0.3333,0.36,0,0,0.12
2024-10-09,2024-10-10,C38U.SI,CapLand IntCom T,2.0209,2.0209,2.0209,2.0305,1.9923,2.0209,1.9923,0,-0.014151,0.5,0.1,Expanding,1.0,0.36,1,0,0.04
2024-10-11,2024-10-14,C38U.SI,CapLand IntCom T,2.0019,1.9828,1.9923,2.0114,2.0019,2.0019,2.0019,0,-0.0,0.3,-0.1,Contracting,0.0,0.36,0,0,0.06
2024-10-16,2024-10-17,C38U.SI,CapLand IntCom T,2.0019,1.9923,1.9828,2.0114,1.9923,2.0019,1.9923,0,-0.004762,0.3,0.0,Flat,0.6667,0.36,0,0,0.12
2024-10-17,2024-10-18,C38U.SI,CapLand IntCom T,2.0114,1.9923,1.9923,2.0209,2.0209,2.0114,2.0209,1,0.004739,0.3,0.0,Flat,0.3333,0.36,1,0,0.38
2024-10-22,2024-10-23,C38U.SI,CapLand IntCom T,1.9923,1.9733,1.9733,1.9923,1.9637,1.9923,1.9637,0,-0.014354,0.4,0.0,Flat,0.3333,0.36,0,0,0.48
2024-10-25,2024-10-28,C38U.SI,CapLand IntCom T,1.9542,1.9351,1.9351,1.9637,1.9637,1.9542,1.9637,1,0.004878,0.3,0.0,Flat,0.5,0.36,0,0,0.86
2024-10-28,2024-10-29,C38U.SI,CapLand IntCom T,1.9637,1.9637,1.9542,1.9637,1.9447,1.9637,1.9447,0,-0.009709,0.3,0.0,Flat,1.0,0.36,1,0,0.66
2024-11-01,2024-11-04,C38U.SI,CapLand IntCom T,1.9447,1.9351,1.9447,1.9542,1.9447,1.9447,1.9447,0,-0.0,0.3,0.1,Expanding,0.75,0.36,0,0,0.92
2024-11-11,2024-11-12,C38U.SI,CapLand IntCom T,1.897,1.8779,1.8779,1.897,1.8684,1.897,1.8684,0,-0.015075,0.4,0.0,Flat,0.3333,0.36,0,0,0.24
2024-11-20,2024-11-21,C38U.SI,CapLand IntCom T,1.8589,1.8493,1.8493,1.8589,1.8398,1.8589,1.8398,0,-0.010256,0.3,0.0,Flat,0.5,0.5,0,1,0.42
2024-11-22,2024-11-25,C38U.SI,CapLand IntCom T,1.8493,1.8398,1.8493,1.8684,1.8684,1.8493,1.8684,1,0.010309,0.2,-0.1,Contracting,0.6667,0.5,0,1,0.52
2024-11-27,2024-11-28,C38U.SI,CapLand IntCom T,1.8684,1.8589,1.8684,1.897,1.8875,1.8684,1.8875,1,0.010204,0.2,-0.1,Contracting,0.6667,0.4,0,1,0.14
2024-11-29,2024-12-02,C38U.SI,CapLand IntCom T,1.8875,1.8684,1.8875,1.897,1.8779,1.8875,1.8779,0,-0.005051,0.2,-0.1,Contracting,0.3333,0.4,0,1,0.32
2024-12-09,2024-12-10,C38U.SI,CapLand IntCom T,1.8589,1.8493,1.8398,1.8589,1.8303,1.8589,1.8303,0,-0.015385,0.2,-0.1,Contracting,0.6667,0.26,0,1,0.42
2024-12-23,2024-12-24,C38U.SI,CapLand IntCom T,1.8493,1.8398,1.8398,1.8589,1.8493,1.8493,1.8493,0,-0.0,0.2,0.1,Expanding,0.6667,0.16,1,0,0.62
2024-12-24,2024-12-26,C38U.SI,CapLand IntCom T,1.8589,1.8493,1.8493,1.8589,1.8398,1.8589,1.8398,0,-0.010256,0.3,0.1,Expanding,0.5,0.16,1,0,0.06
2024-12-27,2024-12-30,C38U.SI,CapLand IntCom T,1.8589,1.8493,1.8493,1.8589,1.8589,1.8589,1.8589,1,0.0,0.3,0.1,Expanding,0.0,0.16,0,0,0.02
2024-12-31,2025-01-02,C38U.SI,CapLand IntCom T,1.8589,1.8398,1.8493,1.8589,1.8589,1.8589,1.8589,1,0.0,0.4,0.0,Flat,0.0,0.12,0,1,0.2
2025-01-02,2025-01-03,C38U.SI,CapLand IntCom T,1.8589,1.8589,1.8589,1.897,1.8779,1.8589,1.8779,1,0.010256,0.5,0.1,Expanding,1.0,0.12,1,1,0.08
2025-01-03,2025-01-06,C38U.SI,CapLand IntCom T,1.897,1.8779,1.8875,1.9065,1.897,1.897,1.897,1,0.0,0.6,0.1,Expanding,0.5,0.12,1,1,0.82
2025-01-09,2025-01-10,C38U.SI,CapLand IntCom T,1.8684,1.8589,1.8493,1.8779,1.8493,1.8684,1.8493,0,-0.010204,0.5,-0.1,Contracting,0.5,0.12,0,0,0.24
2025-01-16,2025-01-17,C38U.SI,CapLand IntCom T,1.8684,1.8589,1.8493,1.9065,1.8684,1.8684,1.8684,0,-0.0,0.3,0.0,Flat,0.5,0.12,1,0,0.66
2025-01-27,2025-01-28,C38U.SI,CapLand IntCom T,1.8589,1.8398,1.8493,1.8779,1.8493,1.8589,1.8493,0,-0.005128,0.4,0.0,Flat,0.3333,0.12,0,0,0.66
2025-01-28,2025-01-31,C38U.SI,CapLand IntCom T,1.8779,1.8493,1.8684,1.8779,1.8589,1.8779,1.8589,0,-0.010152,0.5,0.1,Expanding,0.0,0.12,1,0,0.66
2025-02-03,2025-02-04,C38U.SI,CapLand IntCom T,1.8493,1.8398,1.8398,1.8589,1.8398,1.8493,1.8398,0,-0.005155,0.5,-0.1,Contracting,0.5,0.12,0,0,0.32
2025-02-05,2025-02-06,C38U.SI,CapLand IntCom T,1.8589,1.8493,1.8589,1.8875,1.8779,1.8589,1.8779,1,0.010256,0.4,0.0,Flat,0.5,0.12,0,0,0.5
2025-02-06,2025-02-07,C38U.SI,CapLand IntCom T,1.8875,1.8779,1.8779,1.897,1.8875,1.8875,1.8875,0,-0.0,0.5,0.1,Expanding,0.6667,0.12,1,0,0.74
2025-02-07,2025-02-10,C38U.SI,CapLand IntCom T,1.897,1.8875,1.8875,1.9065,1.897,1.897,1.897,1,0.0,0.6,0.1,Expanding,0.6667,0.12,1,0,0.64
2025-02-14,2025-02-17,C38U.SI,CapLand IntCom T,1.9192,1.9095,1.9095,1.9289,1.9192,1.9192,1.9192,0,-0.0,0.6,0.0,Flat,0.6667,0.12,1,0,0.72
2025-02-20,2025-02-21,C38U.SI,CapLand IntCom T,1.9095,1.8804,1.8804,1.9095,1.8901,1.9095,1.8901,0,-0.010152,0.5,-0.1,Contracting,0.0,0.12,0,0,0.84
2025-02-21,2025-02-24,C38U.SI,CapLand IntCom T,1.9095,1.8901,1.8804,1.9192,1.8901,1.9095,1.8901,0,-0.010152,0.5,0.0,Flat,0.3333,0.12,1,0,0.64
2025-02-24,2025-02-25,C38U.SI,CapLand IntCom T,1.9192,1.8901,1.8998,1.9289,1.9095,1.9192,1.9095,0,-0.005051,0.4,-0.1,Contracting,0.25,0.22,0,1,0.86
2025-02-27,2025-02-28,C38U.SI,CapLand IntCom T,1.9095,1.9095,1.8998,1.9192,1.9095,1.9095,1.9095,0,0.0,0.5,0.0,Flat,1.0,0.22,0,1,0.38
2025-03-03,2025-03-04,C38U.SI,CapLand IntCom T,1.9192,1.9192,1.9192,1.9289,1.9192,1.9192,1.9192,0,0.0,0.4,0.0,Flat,1.0,0.22,0,0,0.66
2025-03-04,2025-03-05,C38U.SI,CapLand IntCom T,1.9289,1.9192,1.9192,1.9386,1.9386,1.9289,1.9386,1,0.005025,0.4,0.0,Flat,0.5,0.22,1,0,0.16
2025-03-05,2025-03-06,C38U.SI,CapLand IntCom T,1.9386,1.9386,1.9386,1.958,1.9386,1.9386,1.9386,0,0.0,0.5,0.1,Expanding,1.0,0.22,1,0,0.3
2025-03-10,2025-03-11,C38U.SI,CapLand IntCom T,1.958,1.9483,1.9386,1.9677,1.9677,1.958,1.9677,1,0.004951,0.5,0.0,Flat,0.5,0.22,0,0,0.22
